Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,YearMonth,ist_sonderposten
506285,M,MANUAL,3,2010-04-28 16:49:00,1.45,16767,United Kingdom,4.35,2010-04,True
506303,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-04-29 10:43:00,0.001,14249,United Kingdom,0.001,2010-04,True
506308,C2,CARRIAGE,1,2010-04-29 10:54:00,50.0,14911,EIRE,50.0,2010-04,True
506313,DOT,DOTCOM POSTAGE,1,2010-04-29 11:18:00,182.03,,United Kingdom,182.03,2010-04,True
C506382,D,DISCOUNT,-1,2010-04-29 12:21:00,18.31,13694,United Kingdom,-18.31,2010-04,True
C506392,M,MANUAL,-1,2010-04-29 13:03:00,4.95,16383,United Kingdom,-4.95,2010-04,True
C506396,BANK CHARGES,BANK CHARGES,-1,2010-04-29 13:28:00,300.19,,United Kingdom,-300.19,2010-04,True
C506398,M,MANUAL,-1,2010-04-29 13:31:00,14.29,,United Kingdom,-14.29,2010-04,True
506400,M,MANUAL,1,2010-04-29 13:35:00,2.95,15954,United Kingdom,2.95,2010-04,True
A506401,B,ADJUST BAD DEBT,1,2010-04-29 13:36:00,-53594.36,,United Kingdom,-53594.36,2010-04,True
C506402,M,MANUAL,-1,2010-04-29 13:36:00,13.57,,United Kingdom,-13.57,2010-04,True
C506405,BANK CHARGES,BANK CHARGES,-1,2010-04-29 13:41:00,25.0,,United Kingdom,-25.0,2010-04,True
C506405,BANK CHARGES,BANK CHARGES,-1,2010-04-29 13:41:00,332.75,,United Kingdom,-332.75,2010-04,True
C506409,BANK CHARGES,BANK CHARGES,-1,2010-04-29 13:50:00,354.43,,United Kingdom,-354.43,2010-04,True
506434,M,MANUAL,2,2010-04-29 15:34:00,5.0,13173,United Kingdom,10.0,2010-04,True
506445,DOT,DOTCOM POSTAGE,1,2010-04-29 17:01:00,135.97,,United Kingdom,135.97,2010-04,True
506456,M,MANUAL,25,2010-04-29 19:08:00,0.42,15015,United Kingdom,10.5,2010-04,True
506460,M,MANUAL,3,2010-04-29 20:04:00,1.45,15861,United Kingdom,4.35,2010-04,True
C506485,D,DISCOUNT,-1,2010-04-30 10:37:00,216.45,15498,United Kingdom,-216.45,2010-04,True
506487,POST,POSTAGE,1,2010-04-30 10:44:00,285.0,12806,Netherlands,285.0,2010-04,True
506566,M,MANUAL,3,2010-04-30 12:46:00,0.42,14648,United Kingdom,1.26,2010-04,True
506572,M,MANUAL,2,2010-04-30 13:10:00,2.95,16374,United Kingdom,5.9,2010-04,True
506576,DOT,DOTCOM POSTAGE,1,2010-04-30 13:41:00,94.37,,United Kingdom,94.37,2010-04,True
506577,gift_0001_20,DOTCOMGIFTSHOP GIFT VOUCHER £20.00,1,2010-04-30 13:45:00,17.02,,United Kingdom,17.02,2010-04,True
506577,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2010-04-30 13:45:00,25.53,,United Kingdom,25.53,2010-04,True
506577,DOT,DOTCOM POSTAGE,1,2010-04-30 13:45:00,148.39,,United Kingdom,148.39,2010-04,True
506578,POST,POSTAGE,4,2010-04-30 13:52:00,18.0,12708,Germany,72.0,2010-04,True
506582,M,MANUAL,1,2010-04-30 14:11:00,759.36,,United Kingdom,759.36,2010-04,True
C506583,BANK CHARGES,BANK CHARGES,-1,2010-04-30 14:30:00,70.69,,United Kingdom,-70.69,2010-04,True
506601,S,SAMPLES,1,2010-04-30 14:49:00,73.8,,United Kingdom,73.8,2010-04,True
C506602,S,SAMPLES,-1,2010-04-30 14:56:00,3.84,,United Kingdom,-3.84,2010-04,True
C506602,S,SAMPLES,-1,2010-04-30 14:56:00,3.55,,United Kingdom,-3.55,2010-04,True
C506602,S,SAMPLES,-1,2010-04-30 14:56:00,77.0,,United Kingdom,-77.0,2010-04,True
C506602,S,SAMPLES,-1,2010-04-30 14:56:00,30.0,,United Kingdom,-30.0,2010-04,True
C506602,S,SAMPLES,-1,2010-04-30 14:56:00,78.0,,United Kingdom,-78.0,2010-04,True
C506605,S,SAMPLES,-1,2010-04-30 15:23:00,10.5,,United Kingdom,-10.5,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,12.5,,United Kingdom,-12.5,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,7.39,,United Kingdom,-7.39,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,9.99,,United Kingdom,-9.99,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,9.49,,United Kingdom,-9.49,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,5.88,,United Kingdom,-5.88,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,3.99,,United Kingdom,-3.99,2010-04,True
C506607,S,SAMPLES,-1,2010-04-30 15:28:00,2.88,,United Kingdom,-2.88,2010-04,True
C506703,S,SAMPLES,-1,2010-05-02 14:12:00,191.21,,United Kingdom,-191.21,2010-05,True
C506704,S,SAMPLES,-1,2010-05-02 14:20:00,88.74,,United Kingdom,-88.74,2010-05,True
506712,POST,POSTAGE,2,2010-05-02 15:32:00,18.0,12662,Germany,36.0,2010-05,True
506713,POST,POSTAGE,1,2010-05-02 15:33:00,15.0,12765,Netherlands,15.0,2010-05,True
506717,POST,POSTAGE,3,2010-05-04 08:51:00,28.0,12540,Spain,84.0,2010-05,True
506721,POST,POSTAGE,3,2010-05-04 09:23:00,28.0,12507,Spain,84.0,2010-05,True
C506722,M,MANUAL,-1,2010-05-04 09:43:00,607.53,13786,United Kingdom,-607.53,2010-05,True
506724,DOT,DOTCOM POSTAGE,1,2010-05-04 10:02:00,154.99,,United Kingdom,154.99,2010-05,True
C506739,M,MANUAL,-1,2010-05-04 10:30:00,269.34,14911,EIRE,-269.34,2010-05,True
506740,M,MANUAL,1,2010-05-04 10:31:00,269.34,14911,EIRE,269.34,2010-05,True
506839,POST,POSTAGE,1,2010-05-04 13:59:00,230.0,12503,Spain,230.0,2010-05,True
506869,DOT,DOTCOM POSTAGE,1,2010-05-04 15:45:00,182.88,,United Kingdom,182.88,2010-05,True
506871,DOT,DOTCOM POSTAGE,1,2010-05-04 15:48:00,141.51,,United Kingdom,141.51,2010-05,True
506904,M,MANUAL,1,2010-05-05 10:27:00,250.0,,United Kingdom,250.0,2010-05,True
506907,POST,POSTAGE,2,2010-05-05 10:39:00,18.0,12649,Germany,36.0,2010-05,True
506947,M,MANUAL,12,2010-05-05 11:16:00,0.42,17377,United Kingdom,5.04,2010-05,True
506959,DOT,DOTCOM POSTAGE,1,2010-05-05 12:05:00,140.35,,United Kingdom,140.35,2010-05,True
507007,DOT,DOTCOM POSTAGE,1,2010-05-05 14:23:00,25.02,,United Kingdom,25.02,2010-05,True
507008,M,MANUAL,1,2010-05-05 14:25:00,4.0,,United Kingdom,4.0,2010-05,True
507008,DOT,DOTCOM POSTAGE,1,2010-05-05 14:25:00,56.89,,United Kingdom,56.89,2010-05,True
507009,DOT,DOTCOM POSTAGE,1,2010-05-05 14:26:00,33.45,,United Kingdom,33.45,2010-05,True
507012,DOT,DOTCOM POSTAGE,1,2010-05-05 14:27:00,6.77,,United Kingdom,6.77,2010-05,True
507011,DOT,DOTCOM POSTAGE,1,2010-05-05 14:27:00,21.57,,United Kingdom,21.57,2010-05,True
507010,DOT,DOTCOM POSTAGE,1,2010-05-05 14:27:00,18.26,,United Kingdom,18.26,2010-05,True
507014,DOT,DOTCOM POSTAGE,1,2010-05-05 14:28:00,30.0,,United Kingdom,30.0,2010-05,True
507013,DOT,DOTCOM POSTAGE,1,2010-05-05 14:28:00,10.09,,United Kingdom,10.09,2010-05,True
507019,DOT,DOTCOM POSTAGE,1,2010-05-05 14:34:00,26.55,,United Kingdom,26.55,2010-05,True
507024,DOT,DOTCOM POSTAGE,1,2010-05-05 14:38:00,8.43,,United Kingdom,8.43,2010-05,True
507023,DOT,DOTCOM POSTAGE,1,2010-05-05 14:38:00,16.6,,United Kingdom,16.6,2010-05,True
507025,DOT,DOTCOM POSTAGE,1,2010-05-05 14:42:00,155.29,,United Kingdom,155.29,2010-05,True
507051,POST,POSTAGE,2,2010-05-06 09:09:00,18.0,12583,France,36.0,2010-05,True
C507055,M,MANUAL,-1,2010-05-06 10:02:00,662.25,12422,Australia,-662.25,2010-05,True
507058,POST,POSTAGE,2,2010-05-06 10:04:00,18.0,12567,France,36.0,2010-05,True
C507057,M,MANUAL,-1,2010-05-06 10:04:00,396.2,12422,Australia,-396.2,2010-05,True
507060,M,MANUAL,1,2010-05-06 10:08:00,662.25,12422,Australia,662.25,2010-05,True
507061,M,MANUAL,1,2010-05-06 10:09:00,396.2,12422,Australia,396.2,2010-05,True
507116,DOT,DOTCOM POSTAGE,1,2010-05-06 11:30:00,135.15,,United Kingdom,135.15,2010-05,True
507130,POST,POSTAGE,5,2010-05-06 12:23:00,18.0,12523,France,90.0,2010-05,True
507156,POST,POSTAGE,3,2010-05-06 13:41:00,18.0,12682,France,54.0,2010-05,True
507158,POST,POSTAGE,4,2010-05-06 13:45:00,18.0,12621,Germany,72.0,2010-05,True
507177,DCGS0058,MISO PRETTY  GUM,1,2010-05-06 15:09:00,0.81,,United Kingdom,0.81,2010-05,True
507177,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2010-05-06 15:09:00,25.53,,United Kingdom,25.53,2010-05,True
507177,DOT,DOTCOM POSTAGE,1,2010-05-06 15:09:00,142.57,,United Kingdom,142.57,2010-05,True
507199,M,MANUAL,2,2010-05-06 16:27:00,3.75,16890,United Kingdom,7.5,2010-05,True
507218,M,MANUAL,2,2010-05-06 19:08:00,0.2,14713,United Kingdom,0.4,2010-05,True
C507222,D,DISCOUNT,-1,2010-05-06 19:28:00,48.0,13027,United Kingdom,-48.0,2010-05,True
507252,POST,POSTAGE,3,2010-05-07 11:35:00,18.0,12681,France,54.0,2010-05,True
507256,M,MANUAL,2,2010-05-07 11:42:00,2.95,17798,United Kingdom,5.9,2010-05,True
507290,M,MANUAL,1,2010-05-07 14:10:00,1.25,14814,United Kingdom,1.25,2010-05,True
507292,DOT,DOTCOM POSTAGE,1,2010-05-07 14:28:00,178.44,,United Kingdom,178.44,2010-05,True
507294,DOT,DOTCOM POSTAGE,1,2010-05-07 14:30:00,3.36,,United Kingdom,3.36,2010-05,True
507315,POST,POSTAGE,2,2010-05-07 14:56:00,18.0,12490,France,36.0,2010-05,True
507376,M,MANUAL,28,2010-05-09 11:29:00,0.21,13979,United Kingdom,5.88,2010-05,True
507376,M,MANUAL,1,2010-05-09 11:29:00,0.42,13979,United Kingdom,0.42,2010-05,True
507401,M,MANUAL,7,2010-05-09 13:38:00,0.42,15555,United Kingdom,2.94,2010-05,True
507401,M,MANUAL,20,2010-05-09 13:38:00,0.21,15555,United Kingdom,4.2,2010-05,True
507426,POST,POSTAGE,1,2010-05-09 15:33:00,15.0,12361,Belgium,15.0,2010-05,True
507430,M,MANUAL,4,2010-05-09 16:03:00,1.45,17135,United Kingdom,5.8,2010-05,True
507438,M,MANUAL,1,2010-05-10 09:16:00,4.0,17994,United Kingdom,4.0,2010-05,True
507448,DOT,DOTCOM POSTAGE,1,2010-05-10 09:55:00,161.03,,United Kingdom,161.03,2010-05,True
507455,C2,CARRIAGE,1,2010-05-10 10:19:00,50.0,,EIRE,50.0,2010-05,True
507604,DOT,DOTCOM POSTAGE,1,2010-05-10 13:43:00,78.41,,United Kingdom,78.41,2010-05,True
507620,POST,POSTAGE,3,2010-05-10 14:19:00,15.0,12813,Netherlands,45.0,2010-05,True
C507638,POST,POSTAGE,-1,2010-05-10 14:55:00,4.5,17563,United Kingdom,-4.5,2010-05,True
507649,M,MANUAL,1,2010-05-10 15:52:00,864.59,,United Kingdom,864.59,2010-05,True
C507651,POST,POSTAGE,-1,2010-05-10 15:56:00,4.95,14735,United Kingdom,-4.95,2010-05,True
507660,POST,POSTAGE,3,2010-05-10 16:44:00,28.0,12675,Italy,84.0,2010-05,True
507692,POST,POSTAGE,2,2010-05-11 10:20:00,18.0,12600,Germany,36.0,2010-05,True
507697,POST,POSTAGE,2,2010-05-11 10:42:00,18.0,12599,France,36.0,2010-05,True
507712,DOT,DOTCOM POSTAGE,1,2010-05-11 11:29:00,194.12,,United Kingdom,194.12,2010-05,True
507880,POST,POSTAGE,1,2010-05-11 15:03:00,15.0,12455,Cyprus,15.0,2010-05,True
507881,DOT,DOTCOM POSTAGE,1,2010-05-11 15:08:00,172.21,,United Kingdom,172.21,2010-05,True
507999,POST,POSTAGE,3,2010-05-12 11:45:00,18.0,12580,Germany,54.0,2010-05,True
508062,POST,POSTAGE,3,2010-05-12 13:52:00,18.0,12494,France,54.0,2010-05,True
508074,M,MANUAL,4,2010-05-12 16:03:00,10.0,17897,United Kingdom,40.0,2010-05,True
508074,M,MANUAL,3,2010-05-12 16:03:00,2.0,17897,United Kingdom,6.0,2010-05,True
508074,M,MANUAL,1,2010-05-12 16:03:00,0.85,17897,United Kingdom,0.85,2010-05,True
508075,M,MANUAL,1,2010-05-12 16:04:00,30.0,15149,United Kingdom,30.0,2010-05,True
508077,gift_0001_20,DOTCOMGIFTSHOP GIFT VOUCHER £20.00,1,2010-05-12 16:29:00,17.02,,United Kingdom,17.02,2010-05,True
508077,DOT,DOTCOM POSTAGE,1,2010-05-12 16:29:00,176.87,,United Kingdom,176.87,2010-05,True
508097,POST,POSTAGE,4,2010-05-13 09:33:00,18.0,12683,France,72.0,2010-05,True
508101,POST,POSTAGE,10,2010-05-13 10:02:00,18.0,12647,Germany,180.0,2010-05,True
508108,C2,CARRIAGE,1,2010-05-13 10:42:00,50.0,15064,United Kingdom,50.0,2010-05,True
508197,M,MANUAL,1,2010-05-13 13:31:00,0.85,16906,United Kingdom,0.85,2010-05,True
508222,POST,POSTAGE,3,2010-05-13 15:41:00,28.0,12540,Spain,84.0,2010-05,True
508228,DOT,DOTCOM POSTAGE,1,2010-05-13 16:49:00,254.11,,United Kingdom,254.11,2010-05,True
508235,M,MANUAL,42,2010-05-13 18:49:00,0.85,15478,United Kingdom,35.699999999999996,2010-05,True
508235,M,MANUAL,8,2010-05-13 18:49:00,0.85,15478,United Kingdom,6.8,2010-05,True
C508287,POST,POSTAGE,-1,2010-05-14 11:08:00,2.36,13655,United Kingdom,-2.36,2010-05,True
C508293,POST,POSTAGE,-1,2010-05-14 11:09:00,2.0,14110,United Kingdom,-2.0,2010-05,True
508363,DOT,DOTCOM POSTAGE,1,2010-05-14 13:14:00,3.36,,United Kingdom,3.36,2010-05,True
508396,BANK CHARGES,BANK CHARGES,1,2010-05-14 14:54:00,39.24,,United Kingdom,39.24,2010-05,True
508451,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2010-05-14 16:33:00,25.53,,United Kingdom,25.53,2010-05,True
508451,DOT,DOTCOM POSTAGE,1,2010-05-14 16:33:00,103.68,,United Kingdom,103.68,2010-05,True
508474,M,MANUAL,25,2010-05-16 11:52:00,0.42,17123,United Kingdom,10.5,2010-05,True
508503,M,MANUAL,2,2010-05-16 15:52:00,1.45,14982,United Kingdom,2.9,2010-05,True
508523,POST,POSTAGE,4,2010-05-17 10:15:00,18.0,12471,Germany,72.0,2010-05,True
508629,M,MANUAL,1,2010-05-17 14:21:00,0.1,13857,United Kingdom,0.1,2010-05,True
508637,POST,POSTAGE,1,2010-05-17 14:54:00,220.0,12725,Italy,220.0,2010-05,True
508643,DCGS0058,MISO PRETTY  GUM,1,2010-05-17 15:30:00,0.81,,United Kingdom,0.81,2010-05,True
508643,DOT,DOTCOM POSTAGE,1,2010-05-17 15:30:00,136.33,,United Kingdom,136.33,2010-05,True
C508661,M,MANUAL,-10,2010-05-17 16:23:00,3.95,13564,United Kingdom,-39.5,2010-05,True
C508661,M,MANUAL,-4,2010-05-17 16:23:00,7.94,13564,United Kingdom,-31.76,2010-05,True
C508707,M,MANUAL,-6,2010-05-17 17:12:00,5.95,14430,United Kingdom,-35.7,2010-05,True
508728,POST,POSTAGE,1,2010-05-18 09:57:00,200.0,12349,Italy,200.0,2010-05,True
508747,DOT,DOTCOM POSTAGE,1,2010-05-18 11:40:00,128.49,,United Kingdom,128.49,2010-05,True
508852,POST,POSTAGE,1,2010-05-18 15:06:00,18.0,12662,Germany,18.0,2010-05,True
508854,DOT,DOTCOM POSTAGE,1,2010-05-18 15:13:00,125.99,,United Kingdom,125.99,2010-05,True
C508859,POST,POSTAGE,-1,2010-05-18 15:30:00,10.0,,United Kingdom,-10.0,2010-05,True
508864,M,MANUAL,36,2010-05-18 16:09:00,0.42,17589,United Kingdom,15.12,2010-05,True
C508928,POST,POSTAGE,-1,2010-05-19 11:26:00,10.99,13164,United Kingdom,-10.99,2010-05,True
508979,DOT,DOTCOM POSTAGE,1,2010-05-19 11:55:00,150.08,,United Kingdom,150.08,2010-05,True
509039,C2,CARRIAGE,1,2010-05-20 09:55:00,50.0,14156,EIRE,50.0,2010-05,True
C509052,M,MANUAL,-1,2010-05-20 11:11:00,208.28,,United Kingdom,-208.28,2010-05,True
C509053,BANK CHARGES,BANK CHARGES,-1,2010-05-20 11:13:00,465.21,,United Kingdom,-465.21,2010-05,True
C509054,M,MANUAL,-1,2010-05-20 11:15:00,754.3,,United Kingdom,-754.3,2010-05,True
509154,C2,CARRIAGE,1,2010-05-20 13:17:00,50.0,14911,EIRE,50.0,2010-05,True
509156,M,MANUAL,1,2010-05-20 13:28:00,7.95,15025,United Kingdom,7.95,2010-05,True
509195,POST,POSTAGE,2,2010-05-20 18:18:00,18.0,12712,Germany,36.0,2010-05,True
509199,POST,POSTAGE,5,2010-05-21 09:06:00,18.0,12668,Germany,90.0,2010-05,True
509206,DOT,DOTCOM POSTAGE,1,2010-05-21 09:29:00,141.62,,United Kingdom,141.62,2010-05,True
509207,DOT,DOTCOM POSTAGE,1,2010-05-21 09:40:00,116.96,,United Kingdom,116.96,2010-05,True
509210,POST,POSTAGE,12,2010-05-21 09:56:00,18.0,12647,Germany,216.0,2010-05,True
509284,POST,POSTAGE,1,2010-05-21 11:45:00,18.0,12583,France,18.0,2010-05,True
509347,DOT,DOTCOM POSTAGE,1,2010-05-21 13:09:00,125.7,,United Kingdom,125.7,2010-05,True
C509353,M,MANUAL,-1,2010-05-21 13:35:00,52.61,14744,United Kingdom,-52.61,2010-05,True
C509363,BANK CHARGES,BANK CHARGES,-1,2010-05-21 14:07:00,149.31,,United Kingdom,-149.31,2010-05,True
C509368,S,SAMPLES,-1,2010-05-21 14:13:00,3.49,,United Kingdom,-3.49,2010-05,True
509375,BANK CHARGES,BANK CHARGES,1,2010-05-21 14:40:00,15.0,17448,United Kingdom,15.0,2010-05,True
509398,POST,POSTAGE,6,2010-05-23 11:08:00,28.0,12809,Portugal,168.0,2010-05,True
509416,M,MANUAL,1,2010-05-23 12:50:00,5.0,14505,United Kingdom,5.0,2010-05,True
509416,M,MANUAL,1,2010-05-23 12:50:00,1.0,14505,United Kingdom,1.0,2010-05,True
509433,POST,POSTAGE,2,2010-05-23 14:30:00,18.0,12621,Germany,36.0,2010-05,True
509447,POST,POSTAGE,3,2010-05-24 09:07:00,18.0,12632,Germany,54.0,2010-05,True
509460,POST,POSTAGE,5,2010-05-24 10:44:00,15.0,12759,Netherlands,75.0,2010-05,True
C509473,ADJUST,ADJUSTMENT BY PETER ON 24/05/2010 1,-1,2010-05-24 11:12:00,300.13,17050,United Kingdom,-300.13,2010-05,True
C509474,ADJUST,ADJUSTMENT BY PETER ON 24/05/2010 1,-1,2010-05-24 11:13:00,72.45,16422,United Kingdom,-72.45,2010-05,True
C509475,ADJUST,ADJUSTMENT BY PETER ON 24/05/2010 1,-1,2010-05-24 11:13:00,358.47,17364,United Kingdom,-358.47,2010-05,True
509533,DOT,DOTCOM POSTAGE,1,2010-05-24 12:01:00,165.24,,United Kingdom,165.24,2010-05,True
509536,C2,CARRIAGE,1,2010-05-24 12:21:00,50.0,14911,EIRE,50.0,2010-05,True
509611,DOT,DOTCOM POSTAGE,1,2010-05-25 09:03:00,84.15,,United Kingdom,84.15,2010-05,True
509615,POST,POSTAGE,4,2010-05-25 09:34:00,15.0,12802,Netherlands,60.0,2010-05,True
509627,POST,POSTAGE,3,2010-05-25 09:55:00,40.0,12360,Austria,120.0,2010-05,True
C509628,POST,POSTAGE,-1,2010-05-25 10:01:00,40.0,12360,Austria,-40.0,2010-05,True
509644,POST,POSTAGE,2,2010-05-25 11:28:00,40.0,12422,Switzerland,80.0,2010-05,True
509669,BANK CHARGES,BANK CHARGES,1,2010-05-25 12:03:00,15.0,17448,United Kingdom,15.0,2010-05,True
509750,DOT,DOTCOM POSTAGE,1,2010-05-25 14:05:00,152.53,,United Kingdom,152.53,2010-05,True
509779,M,MANUAL,1,2010-05-25 16:54:00,7.97,16658,United Kingdom,7.97,2010-05,True
509850,POST,POSTAGE,7,2010-05-26 09:00:00,18.0,12656,France,126.0,2010-05,True
509932,DOT,DOTCOM POSTAGE,1,2010-05-26 12:36:00,38.3,,United Kingdom,38.3,2010-05,True
509933,DOT,DOTCOM POSTAGE,1,2010-05-26 12:37:00,38.43,,United Kingdom,38.43,2010-05,True
509935,DOT,DOTCOM POSTAGE,1,2010-05-26 12:38:00,31.66,,United Kingdom,31.66,2010-05,True
509934,DOT,DOTCOM POSTAGE,1,2010-05-26 12:38:00,19.91,,United Kingdom,19.91,2010-05,True
509936,DOT,DOTCOM POSTAGE,1,2010-05-26 12:38:00,21.57,,United Kingdom,21.57,2010-05,True
509939,DOT,DOTCOM POSTAGE,1,2010-05-26 12:39:00,38.3,,United Kingdom,38.3,2010-05,True
509938,DOT,DOTCOM POSTAGE,1,2010-05-26 12:39:00,24.89,,United Kingdom,24.89,2010-05,True
509940,M,MANUAL,1,2010-05-26 12:40:00,4.0,,United Kingdom,4.0,2010-05,True
509940,DOT,DOTCOM POSTAGE,1,2010-05-26 12:40:00,33.19,,United Kingdom,33.19,2010-05,True
509941,DOT,DOTCOM POSTAGE,1,2010-05-26 12:41:00,31.66,,United Kingdom,31.66,2010-05,True
509944,DOT,DOTCOM POSTAGE,1,2010-05-26 12:42:00,36.64,,United Kingdom,36.64,2010-05,True
509945,DOT,DOTCOM POSTAGE,1,2010-05-26 12:43:00,43.4,,United Kingdom,43.4,2010-05,True
509947,DOT,DOTCOM POSTAGE,1,2010-05-26 12:44:00,41.7,,United Kingdom,41.7,2010-05,True
509948,DOT,DOTCOM POSTAGE,1,2010-05-26 12:45:00,45.06,,United Kingdom,45.06,2010-05,True
509949,DOT,DOTCOM POSTAGE,1,2010-05-26 12:45:00,18.26,,United Kingdom,18.26,2010-05,True
509951,DOT,DOTCOM POSTAGE,1,2010-05-26 12:46:00,33.32,,United Kingdom,33.32,2010-05,True
509952,DOT,DOTCOM POSTAGE,1,2010-05-26 12:47:00,36.51,,United Kingdom,36.51,2010-05,True
509954,DOT,DOTCOM POSTAGE,1,2010-05-26 12:48:00,11.74,,United Kingdom,11.74,2010-05,True
509953,DOT,DOTCOM POSTAGE,1,2010-05-26 12:48:00,46.47,,United Kingdom,46.47,2010-05,True
509955,DOT,DOTCOM POSTAGE,1,2010-05-26 12:49:00,6.77,,United Kingdom,6.77,2010-05,True
509957,DOT,DOTCOM POSTAGE,1,2010-05-26 12:49:00,45.19,,United Kingdom,45.19,2010-05,True
509956,M,MANUAL,2,2010-05-26 12:49:00,7.95,14715,United Kingdom,15.9,2010-05,True
509959,DOT,DOTCOM POSTAGE,1,2010-05-26 12:50:00,33.19,,United Kingdom,33.19,2010-05,True
509960,DOT,DOTCOM POSTAGE,1,2010-05-26 12:52:00,68.38,,United Kingdom,68.38,2010-05,True
509962,DOT,DOTCOM POSTAGE,1,2010-05-26 12:54:00,51.57,,United Kingdom,51.57,2010-05,True
C509969,POST,POSTAGE,-2,2010-05-26 13:21:00,18.0,12632,Germany,-36.0,2010-05,True
509972,DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,1,2010-05-26 13:34:00,16.13,,United Kingdom,16.13,2010-05,True
509972,DOT,DOTCOM POSTAGE,1,2010-05-26 13:34:00,197.17,,United Kingdom,197.17,2010-05,True
509979,D,DISCOUNT,1,2010-05-26 14:07:00,101.99,12843,United Kingdom,101.99,2010-05,True
509985,POST,POSTAGE,2,2010-05-26 14:43:00,1.0,12681,France,2.0,2010-05,True
C510039,M,MANUAL,-1,2010-05-26 15:48:00,2396.61,,Hong Kong,-2396.61,2010-05,True
510041,M,MANUAL,1,2010-05-26 15:56:00,2396.61,,Hong Kong,2396.61,2010-05,True
510064,DOT,DOTCOM POSTAGE,1,2010-05-27 10:56:00,176.61,,United Kingdom,176.61,2010-05,True
510153,M,MANUAL,1,2010-05-27 13:25:00,8.5,16947,United Kingdom,8.5,2010-05,True
510176,POST,POSTAGE,2,2010-05-27 14:53:00,18.0,12609,Germany,36.0,2010-05,True
510228,DOT,DOTCOM POSTAGE,1,2010-05-28 09:16:00,159.2,,United Kingdom,159.2,2010-05,True
510354,POST,POSTAGE,2,2010-05-28 15:12:00,18.0,12499,Germany,36.0,2010-05,True
510410,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2010-05-28 17:25:00,25.53,,United Kingdom,25.53,2010-05,True
510410,DOT,DOTCOM POSTAGE,1,2010-05-28 17:25:00,124.03,,United Kingdom,124.03,2010-05,True
510453,POST,POSTAGE,2,2010-06-01 10:42:00,18.0,12701,Germany,36.0,2010-06,True
510519,DOT,DOTCOM POSTAGE,1,2010-06-01 13:49:00,47.97,,United Kingdom,47.97,2010-06,True
510542,M,MANUAL,1,2010-06-01 14:46:00,3.95,,United Kingdom,3.95,2010-06,True
510637,gift_0001_10,DOTCOMGIFTSHOP GIFT VOUCHER £10.00,1,2010-06-02 11:54:00,8.51,,United Kingdom,8.51,2010-06,True
510637,DOT,DOTCOM POSTAGE,1,2010-06-02 11:54:00,100.85,,United Kingdom,100.85,2010-06,True
510651,POST,POSTAGE,1,2010-06-02 13:34:00,18.0,12437,France,18.0,2010-06,True
510660,POST,POSTAGE,1,2010-06-02 14:30:00,18.0,12677,France,18.0,2010-06,True
510668,POST,POSTAGE,2,2010-06-02 15:03:00,17.0,12681,France,34.0,2010-06,True
510757,POST,POSTAGE,2,2010-06-03 12:51:00,15.0,12874,Belgium,30.0,2010-06,True
C510758,BANK CHARGES,BANK CHARGES,-1,2010-06-03 12:52:00,25.0,,United Kingdom,-25.0,2010-06,True
C510758,BANK CHARGES,BANK CHARGES,-1,2010-06-03 12:52:00,414.08,,United Kingdom,-414.08,2010-06,True
C510764,BANK CHARGES,BANK CHARGES,-1,2010-06-03 13:12:00,589.59,,United Kingdom,-589.59,2010-06,True
C510765,M,MANUAL,-1,2010-06-03 13:16:00,8.29,,United Kingdom,-8.29,2010-06,True
C510766,M,MANUAL,-1,2010-06-03 13:22:00,12.68,,United Kingdom,-12.68,2010-06,True
C510768,BANK CHARGES,BANK CHARGES,-1,2010-06-03 13:26:00,25.0,,United Kingdom,-25.0,2010-06,True
C510768,BANK CHARGES,BANK CHARGES,-1,2010-06-03 13:26:00,555.22,,United Kingdom,-555.22,2010-06,True
510772,DOT,DOTCOM POSTAGE,1,2010-06-03 14:02:00,62.29,,United Kingdom,62.29,2010-06,True
510782,POST,POSTAGE,2,2010-06-03 15:29:00,18.0,12583,France,36.0,2010-06,True
510792,M,MANUAL,1,2010-06-03 16:33:00,1.45,15867,United Kingdom,1.45,2010-06,True
510824,POST,POSTAGE,1,2010-06-03 19:57:00,15.0,12643,France,15.0,2010-06,True
C510827,POST,POSTAGE,-1,2010-06-03 20:05:00,6.95,16233,United Kingdom,-6.95,2010-06,True
